id,mission,disposition,label,orbital_period_days,transit_duration_hours,transit_depth_ppm,planet_radius_re,equilibrium_temp_k,insolation_flux_earth,stellar_teff_k,stellar_radius_re,apparent_mag,ra,dec
6850504,Kepler,CONFIRMED,1,3.696121272,2.463,383.4,1.78,1095.0,340.33,5465.0,0.925,12.498,287.698,42.338718
5351250,Kepler,CONFIRMED,1,3.42806306,2.417,178.4,1.21,1131.0,386.14,5559.0,0.914,14.985,288.2341,40.520901
5444548,Kepler,CONFIRMED,1,13.24931848,4.4859,647.6,2.86,806.0,99.54,5799.0,1.078,14.15,290.56631,40.692039
10187017,Kepler,FALSE POSITIVE,0,22.4098677,2.271,69.8,0.73,489.0,13.55,4900.0,0.741,11.492,281.48273,47.208031
8891318,Kepler,FALSE POSITIVE,0,363.706662,8.553,1624.6,5.26,283.0,1.51,6240.0,1.064,14.188,293.9285,45.142509
9583881,Kepler,CONFIRMED,1,18.00932214,4.9611,3004.4,4.96,658.0,44.29,5815.0,0.877,14.794,290.11963,46.273811
9589524,Kepler,CONFIRMED,1,22.18431824,3.0397,1593.0,3.18,546.0,21.06,5157.0,0.818,14.767,292.44626,46.289768
8019043,Kepler,FALSE POSITIVE,0,0.80489537,0.92,,,,,,,11.427,288.08749,43.876141
11775507,Kepler,FALSE POSITIVE,0,276.32360146,9.8964,81.3,1.21,352.0,3.63,6528.0,1.26,12.431,297.51782,49.917702
10187017,Kepler,CONFIRMED,1,5.28691996,2.579,41.5,0.51,792.0,92.97,4900.0,0.741,11.492,281.48273,47.208031
6838050,Kepler,CONFIRMED,1,6.51003001,3.3095,602.8,2.78,1017.0,253.24,5638.0,1.153,14.825,282.11133,42.3545
6937692,Kepler,CONFIRMED,1,35.18105723,7.545,987.7,4.17,664.0,45.89,6520.0,1.215,14.856,288.23059,42.41362
7602070,Kepler,FALSE POSITIVE,0,11.75560012,4.7,648.8,22.39,716.0,62.19,5644.0,0.806,14.356,290.02872,43.261089
7812179,Kepler,FALSE POSITIVE,0,17.79421914,4.1918,1549.4,25.27,606.0,31.94,5485.0,0.805,14.427,288.02509,43.544579
1868404,Kepler,FALSE POSITIVE,0,6.12601169,1.733,40.2,0.83,1141.0,400.49,5679.0,1.286,12.975,291.48425,37.397282
7445445,Kepler,CONFIRMED,1,29.02235217,4.0263,637.6,2.55,559.0,23.06,5788.0,0.848,14.338,291.9519,43.074711
7595157,Kepler,CONFIRMED,1,3.383540239,1.403,255.7,1.65,1133.0,389.19,5300.0,0.986,14.14,287.29544,43.279869
7595157,Kepler,CONFIRMED,1,2.358952404,1.593,94.1,0.96,1278.0,630.43,5300.0,0.986,14.14,287.29544,43.279869
8008206,Kepler,CONFIRMED,1,20.72904234,2.8066,561.7,1.94,530.0,18.68,4979.0,0.803,14.458,282.46811,43.889912
8008206,Kepler,CONFIRMED,1,1.632916419,1.5599,209.2,1.13,1237.0,554.07,4979.0,0.803,14.458,282.46811,43.889912
5449777,Kepler,FALSE POSITIVE,0,7.216951388,1.89082,4284.5,41.57,1055.0,292.7,6266.0,1.056,14.454,292.24802,40.696049
5478055,Kepler,FALSE POSITIVE,0,15.85238672,5.179,928.5,32.21,775.0,85.35,5903.0,1.005,14.508,299.00867,40.662231
5683743,Kepler,CONFIRMED,1,4.147021189,2.8997,3680.7,7.31,1258.0,590.84,5818.0,1.205,14.288,283.2576,40.990501
5791986,Kepler,CONFIRMED,1,15.22895514,2.5967,1124.8,3.0,639.0,39.4,5456.0,0.812,14.769,292.16278,41.023239
5791986,Kepler,CONFIRMED,1,24.67458244,3.2648,650.6,2.33,544.0,20.71,5456.0,0.812,14.769,292.16278,41.023239
9844088,Kepler,CONFIRMED,1,3.750832927,1.9457,2397.9,4.61,1129.0,383.77,5776.0,0.95,14.749,296.83838,46.6264
10019643,Kepler,CONFIRMED,1,21.34736612,4.184,630.5,3.2,648.0,41.65,5395.0,1.071,14.415,295.00281,46.987331
10019643,Kepler,CONFIRMED,1,7.81100952,3.231,126.7,1.36,906.0,159.24,5395.0,1.071,14.415,295.00281,46.987331
10123064,Kepler,CONFIRMED,1,4.243748097,3.3603,1409.7,3.16,1063.0,301.46,5873.0,0.843,15.0,283.61795,47.196678
5653126,Kepler,FALSE POSITIVE,0,2.404483552,0.2961,0.8,0.48,2078.0,4402.44,6050.0,2.345,13.173,299.702,40.896271
7840044,Kepler,FALSE POSITIVE,0,13.54204116,3.334,338.7,2.01,794.0,93.98,5891.0,1.015,14.53,297.27911,43.567871
8015907,Kepler,CONFIRMED,1,2.752359689,2.0722,791.9,2.54,1178.0,455.43,5461.0,0.897,14.034,286.5285,43.873402
8017703,Kepler,CONFIRMED,1,13.98177862,2.958,1018.4,2.09,553.0,22.1,4859.0,0.651,14.287,287.43918,43.832088
8017703,Kepler,CONFIRMED,1,44.0003975,5.1115,599.6,1.56,377.0,4.79,4859.0,0.651,14.287,287.43918,43.832088
8017703,Kepler,CONFIRMED,1,247.354914,8.677,1291.8,2.29,212.0,0.48,4859.0,0.651,14.287,287.43918,43.832088
1995712,Kepler,FALSE POSITIVE,0,462.12069,10.42,633.7,2.46,249.0,0.91,6079.0,0.974,14.936,286.21048,37.465591
8106610,Kepler,FALSE POSITIVE,0,12.39894005,4.262,702.9,4.06,890.0,148.37,6355.0,1.108,14.755,294.90851,43.986568
8056665,Kepler,CONFIRMED,1,207.5829306,7.0686,505.1,4.52,453.0,9.97,6688.0,1.79,11.642,299.82117,43.81427
8120608,Kepler,CONFIRMED,1,7.26731094,2.2691,659.1,1.14,464.0,10.93,3751.0,0.443,14.625,298.65271,43.955021
8120608,Kepler,CONFIRMED,1,13.3430025,2.7399,799.7,1.29,379.0,4.87,3751.0,0.443,14.625,298.65271,43.955021
8120608,Kepler,CONFIRMED,1,3.886795001,1.7574,471.3,0.97,571.0,25.26,3751.0,0.443,14.625,298.65271,43.955021
8120608,Kepler,CONFIRMED,1,22.40777833,3.2881,661.3,1.15,319.0,2.44,3751.0,0.443,14.625,298.65271,43.955021
5872150,Kepler,FALSE POSITIVE,0,20.35509657,5.33265,25080.0,17.53,720.0,63.6,6081.0,1.077,14.557,290.42538,41.139149
5872150,Kepler,FALSE POSITIVE,0,5.92240377,3.691,413.4,2.77,1087.0,329.86,6081.0,1.077,14.557,290.42538,41.139149
6850504,Kepler,CONFIRMED,1,77.6114427,7.1786,814.5,2.59,397.0,5.87,5465.0,0.925,12.498,287.698,42.338718
6508221,Kepler,CONFIRMED,1,18.20795835,3.7965,1596.9,3.08,551.0,21.86,5176.0,0.738,14.29,286.86548,41.989079
10155434,Kepler,CONFIRMED,1,12.70636123,2.395,871.7,2.75,697.0,55.86,5573.0,0.839,14.673,296.80865,47.17194
10460984,Kepler,CONFIRMED,1,10.94577783,3.0937,532.8,2.84,881.0,142.23,5888.0,1.097,14.282,287.78085,47.62991
10460984,Kepler,CONFIRMED,1,28.9869016,3.6233,471.6,2.7,637.0,38.82,5888.0,1.097,14.282,287.78085,47.62991
10460984,Kepler,CONFIRMED,1,94.886902,6.923,641.7,4.24,429.0,7.99,5888.0,1.097,14.282,287.78085,47.62991
10460984,Kepler,CONFIRMED,1,5.03505665,1.804,151.5,1.63,1141.0,401.23,5888.0,1.097,14.282,287.78085,47.62991
6436505,Kepler,FALSE POSITIVE,0,24.7222403,4.53,290.1,1.31,536.0,19.53,5481.0,0.778,15.857,289.70703,41.84354
8022244,Kepler,CONFIRMED,1,11.90352088,4.297,633.0,2.56,827.0,110.54,6063.0,1.001,14.939,289.55328,43.876179
2571238,Kepler,CONFIRMED,1,9.286964466,3.3649,691.7,2.1,762.0,79.68,5546.0,0.81,11.898,290.42081,37.851799
8022244,Kepler,CONFIRMED,1,34.0350605,6.695,727.8,2.76,583.0,27.24,6063.0,1.001,14.939,289.55328,43.876179
8037145,Kepler,CONFIRMED,1,12.75934489,3.5889,882.1,2.58,633.0,37.95,4963.0,0.826,14.55,294.66797,43.85326
8037145,Kepler,CONFIRMED,1,5.433132902,2.4012,328.2,1.61,841.0,118.56,4963.0,0.826,14.55,294.66797,43.85326
2140389,Kepler,FALSE POSITIVE,0,0.967427812,5.8883,9127.8,29.01,1419.0,956.61,5066.0,0.709,15.826,285.91641,37.59428
8193178,Kepler,CONFIRMED,1,10.64021008,5.4381,455.3,2.87,963.0,203.48,6112.0,1.233,14.173,299.79645,44.08931
8193178,Kepler,CONFIRMED,1,4.93883135,4.388,123.5,1.44,1244.0,566.38,6112.0,1.233,14.173,299.79645,44.08931
8344004,Kepler,CONFIRMED,1,5.996533443,3.3129,711.4,2.96,1025.0,260.49,5622.0,1.089,14.674,281.27972,44.315529
8344004,Kepler,CONFIRMED,1,2.06190864,1.9743,214.0,1.63,1463.0,1082.28,5622.0,1.089,14.674,281.27972,44.315529
8355239,Kepler,CONFIRMED,1,20.13490007,3.7962,1035.2,2.98,544.0,20.66,4963.0,0.826,14.859,287.56473,44.305
6508221,Kepler,CONFIRMED,1,88.2553729,4.539,1132.2,2.96,326.0,2.67,5176.0,0.738,14.29,286.86548,41.989079
7975727,Kepler,FALSE POSITIVE,0,22.418319842,5.349,11929.0,9.94,563.0,23.8,5324.0,0.813,14.479,296.89938,43.707218
8219673,Kepler,FALSE POSITIVE,0,20.131477716,3.2806,8243.2,39.89,670.0,47.49,6003.0,0.932,14.519,285.89124,44.181728
8352537,Kepler,CONFIRMED,1,6.010383339,2.1939,2652.1,3.8,768.0,82.31,4882.0,0.738,14.247,286.11868,44.34528
3248033,Kepler,FALSE POSITIVE,0,1.334101467,2.1033,120.8,1.74,2169.0,5207.55,6178.0,1.58,12.161,294.59955,38.366772
10577994,Kepler,CONFIRMED,1,8.1808949,2.7546,723.5,2.1,716.0,62.21,5081.0,0.77,14.802,280.69101,47.809738
10577994,Kepler,CONFIRMED,1,15.31296388,3.0935,864.9,2.34,581.0,26.98,5081.0,0.77,14.802,280.69101,47.809738
10599206,Kepler,CONFIRMED,1,18.42794957,2.9264,706.6,2.24,526.0,18.05,4768.0,0.779,14.958,291.5545,47.81448
6768616,Kepler,FALSE POSITIVE,0,8.8249556,2.976,121.1,1.1,928.0,175.17,6078.0,0.994,15.154,289.04434,42.280022
10068383,Kepler,FALSE POSITIVE,0,7.30497811,4.5414,10930.0,10.86,760.0,78.87,5247.0,0.744,15.765,289.0058,47.040421
10157573,Kepler,FALSE POSITIVE,0,5.115750935,2.5378,1055.8,60.74,1202.0,493.38,6398.0,1.101,15.132,297.43201,47.128551
10191070,Kepler,FALSE POSITIVE,0,1.213745575,5.5835,2012.2,21.69,1246.0,572.53,4820.0,0.661,15.825,283.8757,47.231918
10225800,Kepler,FALSE POSITIVE,0,1.423799421,1.4866,2008.4,4.69,1659.0,1791.61,5962.0,1.019,15.623,298.00024,47.243649
10227020,Kepler,CONFIRMED,1,14.78767172,6.1191,781.8,3.46,827.0,110.42,5814.0,1.248,15.344,298.31836,47.279491
4563268,Kepler,CONFIRMED,1,4.16536757,3.2935,120.0,1.0,1048.0,284.49,5604.0,0.912,13.307,292.15045,39.637581
4644604,Kepler,CONFIRMED,1,14.48584765,3.1365,457.1,2.88,784.0,89.16,5784.0,1.085,13.946,288.69864,39.70829
4656049,Kepler,CONFIRMED,1,40.6992062,7.074,429.9,3.2,685.0,52.05,6419.0,1.362,13.949,292.10428,39.76791
4659405,Kepler,FALSE POSITIVE,0,4.532402495,3.12,339.1,3.69,1160.0,426.69,5575.0,1.173,13.932,293.08734,39.799122
7941635,Kepler,FALSE POSITIVE,0,25.273355,34.48,496.1,24.74,579.0,26.57,5313.0,0.976,14.5,283.5701,43.736118
4742414,Kepler,CONFIRMED,1,15.458056682,8.79536,4253.2,9.11,871.0,136.4,5868.0,1.407,13.398,290.44928,39.854801
7764367,Kepler,CONFIRMED,1,3.173914037,3.6069,303.0,3.07,1655.0,1769.83,6432.0,1.584,13.949,295.47574,43.493141
9024857,Kepler,FALSE POSITIVE,0,379.11996,7.22,1107.7,2.74,221.0,0.57,5546.0,0.81,15.496,292.87848,45.344372
10227020,Kepler,CONFIRMED,1,9.84824649,5.7471,436.7,2.68,947.0,189.82,5814.0,1.248,15.344,298.31836,47.279491
10227020,Kepler,CONFIRMED,1,19.7243672,7.202,577.9,3.57,751.0,75.23,5814.0,1.248,15.344,298.31836,47.279491
6678383,Kepler,CONFIRMED,1,51.75530504,7.4355,609.2,2.61,515.0,16.6,5979.0,1.005,12.596,287.60461,42.166779
10227020,Kepler,CONFIRMED,1,7.38443269,5.7351,349.8,2.42,1042.0,278.67,5814.0,1.248,15.344,298.31836,47.279491
10259031,Kepler,FALSE POSITIVE,0,7.06115081,3.547,1526.9,171.85,886.0,145.61,5795.0,0.848,15.592,284.67569,47.339211
4827723,Kepler,CONFIRMED,1,7.23858162,3.1199,268.2,1.34,816.0,104.51,5411.0,0.831,13.359,289.41782,39.945011
4841374,Kepler,CONFIRMED,1,161.4746786,10.572,828.2,3.25,343.0,3.27,5761.0,1.044,13.871,293.42703,39.942429
4861736,Kepler,FALSE POSITIVE,0,6.277827312,8.6841,1856.8,4.87,985.0,222.45,6077.0,0.891,13.851,298.02615,39.918331
5020319,Kepler,CONFIRMED,1,16.71987303,3.317,523.1,2.52,767.0,81.63,6020.0,1.085,13.034,294.37354,40.19463
5090690,Kepler,FALSE POSITIVE,0,12.011661094,3.77516,14294.0,55.2,1317.0,710.87,6753.0,2.396,13.252,289.19144,40.263184
8161561,Kepler,CONFIRMED,1,3.275821982,3.0427,274.9,3.54,1730.0,2121.23,6185.0,1.972,13.992,290.32278,44.035809
8361905,Kepler,CONFIRMED,1,15.87360981,3.5246,415.6,1.53,632.0,37.68,5656.0,0.737,13.766,290.47134,44.387081
12116489,Kepler,CONFIRMED,1,12.3860474,2.604,151.3,1.11,679.0,50.23,5121.0,0.888,14.773,294.5704,50.673019
8409588,Kepler,FALSE POSITIVE,0,1.360834768,1.4886,1570.5,7.24,1660.0,1792.47,6215.0,0.872,13.591,281.50342,44.409458
11250587,Kepler,CONFIRMED,1,7.256962446,4.9402,463.2,3.53,1163.0,432.1,5858.0,1.549,12.702,294.83517,48.982361
8480285,Kepler,CONFIRMED,1,29.66631669,8.412,668.0,2.83,644.0,40.68,5956.0,1.098,13.965,284.7883,44.591679
8480285,Kepler,CONFIRMED,1,16.2254975,6.471,120.4,1.21,788.0,90.93,5956.0,1.098,13.965,284.7883,44.591679
10265898,Kepler,CONFIRMED,1,1.260258822,1.8594,1130.7,3.57,1569.0,1435.82,5550.0,0.954,15.342,288.32791,47.381592
2302758,Kepler,FALSE POSITIVE,0,0.542122617,1.283,88.3,0.94,2238.0,5914.13,5875.0,0.998,14.661,291.40289,37.676689
10265898,Kepler,CONFIRMED,1,5.25449393,3.078,169.0,1.41,975.0,213.25,5550.0,0.954,15.342,288.32791,47.381592
10271806,Kepler,CONFIRMED,1,5.924993927,2.8874,1608.1,3.15,758.0,77.91,5016.0,0.679,15.644,290.9343,47.357601
10271806,Kepler,CONFIRMED,1,11.34934848,3.1101,1249.8,2.39,610.0,32.75,5016.0,0.679,15.644,290.9343,47.357601
5098444,Kepler,FALSE POSITIVE,0,26.94927489,10.6977,19964.0,7.37,395.0,5.78,4723.0,0.512,13.771,291.56332,40.26778
5113822,Kepler,CONFIRMED,1,23.6421965,5.018,1102.2,2.9,595.0,29.65,5750.0,0.882,13.595,295.55942,40.236271
5113822,Kepler,CONFIRMED,1,67.0930642,7.334,1254.2,3.51,420.0,7.38,5750.0,0.882,13.595,295.55942,40.236271
5120087,Kepler,CONFIRMED,1,17.97979816,5.5828,459.1,2.89,828.0,111.12,6141.0,1.352,13.5,296.88577,40.22823
5121511,Kepler,CONFIRMED,1,30.99664113,2.9182,655.3,2.43,500.0,14.72,5324.0,0.853,13.332,297.25262,40.288601
8557374,Kepler,CONFIRMED,1,2.462344253,1.8113,180.1,1.33,1326.0,730.86,5736.0,1.008,13.648,290.82419,44.647179
8557374,Kepler,CONFIRMED,1,4.822969318,0.8752,332.1,2.22,1060.0,297.73,5736.0,1.008,13.648,290.82419,44.647179
8738735,Kepler,CONFIRMED,1,28.7796446,8.349,253.2,1.95,619.0,34.65,6000.0,1.044,13.949,284.75485,44.956032
8738735,Kepler,CONFIRMED,1,15.66057688,7.012,384.1,2.05,758.0,78.01,6000.0,1.044,13.949,284.75485,44.956032
8802165,Kepler,CONFIRMED,1,17.42115972,4.9974,928.1,3.11,674.0,48.91,5679.0,0.972,13.939,283.89966,45.016891
10271806,Kepler,CONFIRMED,1,3.13295351,2.2207,435.2,1.39,937.0,181.84,5016.0,0.679,15.644,290.9343,47.357601
10271806,Kepler,CONFIRMED,1,18.64349986,1.8491,813.4,2.14,517.0,16.91,5016.0,0.679,15.644,290.9343,47.357601
5351250,Kepler,FALSE POSITIVE,0,93.803766,2.946,460.1,2.05,375.0,4.69,5559.0,0.914,14.985,288.2341,40.520901
10272442,Kepler,CONFIRMED,1,24.5434566,7.2518,1151.3,3.08,616.0,34.07,5955.0,0.91,15.344,291.1973,47.3078
10984090,Kepler,CONFIRMED,1,51.07926451,6.3729,736.8,2.75,503.0,15.17,5833.0,1.022,12.772,295.64871,48.49556
5181817,Kepler,FALSE POSITIVE,0,4.350413063,1.7694,192.5,1.26,1088.0,331.98,5978.0,0.876,13.211,290.2316,40.356571
5309353,Kepler,FALSE POSITIVE,0,1.376384817,1.745,365.9,1.47,1343.0,770.31,5278.0,0.746,13.992,299.6813,40.428425
5356593,Kepler,FALSE POSITIVE,0,45.977861823,7.4493,23886.0,17.09,541.0,20.32,5761.0,1.096,13.725,289.96674,40.532661
8805348,Kepler,CONFIRMED,1,29.90721859,4.8475,588.0,2.16,564.0,23.92,5739.0,0.896,13.437,285.65594,45.079559
8869680,Kepler,FALSE POSITIVE,0,7.03380109,6.4185,138.5,2.61,1320.0,718.45,6122.0,1.934,13.357,284.88037,45.134621
8878187,Kepler,CONFIRMED,1,3.032147946,3.8627,488.6,3.62,1507.0,1218.88,5827.0,1.447,13.684,289.00089,45.15427
4914423,Kepler,CONFIRMED,1,15.96532718,4.5837,482.2,3.33,872.0,136.42,5880.0,1.433,12.287,288.98456,40.064529
8891278,Kepler,FALSE POSITIVE,0,12.718711489,2.48998,8378.9,120.02,1042.0,279.33,6120.0,1.596,13.816,293.91364,45.189793
10340423,Kepler,CONFIRMED,1,18.79418506,3.2906,1529.0,2.33,412.0,6.79,4126.0,0.602,15.962,292.19397,47.457088
10340423,Kepler,CONFIRMED,1,6.73893544,2.813,601.3,1.44,579.0,26.64,4126.0,0.602,15.962,292.19397,47.457088
10345478,Kepler,FALSE POSITIVE,0,14.49839316,3.7343,3271.1,5.16,607.0,32.22,5268.0,0.735,15.684,294.121,47.408791
10358759,Kepler,CONFIRMED,1,10.3392408,3.075,1184.6,2.98,777.0,86.46,5730.0,0.87,15.282,298.34833,47.49123
5374854,Kepler,CONFIRMED,1,8.50339249,2.9569,188.9,1.95,1021.0,257.22,5877.0,1.265,13.716,295.21744,40.592251
5374854,Kepler,CONFIRMED,1,23.7832097,7.939,256.5,2.01,725.0,65.26,5877.0,1.265,13.716,295.21744,40.592251
5384802,Kepler,FALSE POSITIVE,0,3.041547148,3.22798,20691.0,60.05,1544.0,1344.31,6431.0,1.295,13.705,297.44904,40.510899
5531694,Kepler,CONFIRMED,1,5.16949729,4.5122,210.6,2.06,1309.0,694.32,6011.0,1.409,13.55,291.19507,40.702702
8908102,Kepler,FALSE POSITIVE,0,5.41460536,33.787,4080.1,116.93,1737.0,2150.63,6033.0,2.943,13.633,298.83603,45.11652
8962094,Kepler,CONFIRMED,1,30.86436512,2.9557,551.3,2.23,527.0,18.22,5677.0,0.828,13.58,294.97351,45.213692
8962094,Kepler,CONFIRMED,1,9.36059705,3.2069,236.5,1.42,784.0,89.47,5677.0,0.828,13.58,294.97351,45.213692
8962094,Kepler,CONFIRMED,1,14.6672293,3.742,198.1,1.21,675.0,49.12,5677.0,0.828,13.58,294.97351,45.213692
8962094,Kepler,CONFIRMED,1,68.1609897,5.662,295.6,1.45,405.0,6.34,5677.0,0.828,13.58,294.97351,45.213692
10358759,Kepler,CONFIRMED,1,13.28689997,3.2825,1039.6,2.78,715.0,61.8,5730.0,0.87,15.282,298.34833,47.49123
10386984,Kepler,CONFIRMED,1,1.287076693,1.4942,729.4,1.39,871.0,135.97,3736.0,0.525,15.488,282.9838,47.57859
10395381,Kepler,CONFIRMED,1,17.6717714,3.4202,918.6,2.44,513.0,16.38,4869.0,0.687,15.556,287.60818,47.509682
10418797,Kepler,FALSE POSITIVE,0,23.355341391,4.60672,38524.0,21.55,601.0,30.96,5754.0,0.905,15.278,296.95724,47.55381
5613330,Kepler,CONFIRMED,1,23.44970494,8.6567,315.6,2.71,802.0,97.94,6188.0,1.524,13.31,289.77325,40.80072
8456679,Kepler,CONFIRMED,1,1.73513619,2.2741,952.6,3.27,1554.0,1372.87,5751.0,1.071,12.566,299.70474,44.435749
5786676,Kepler,CONFIRMED,1,11.95474513,2.1433,903.4,5.15,906.0,159.04,5059.0,1.657,13.594,290.39618,41.040081
5796186,Kepler,FALSE POSITIVE,0,42.55930625,3.0148,2303.5,5.45,527.0,18.24,6032.0,0.924,13.909,293.45612,41.048222
5796675,Kepler,CONFIRMED,1,16.080657264,2.8701,3076.0,4.43,614.0,33.64,5303.0,0.817,13.653,293.59189,41.095161
9002278,Kepler,CONFIRMED,1,18.16407304,2.9355,943.2,1.98,508.0,15.72,4926.0,0.662,13.725,283.21274,45.349861
12306808,Kepler,FALSE POSITIVE,0,7.334073405,2.7308,326.9,1.42,870.0,135.81,5985.0,0.758,13.265,291.11057,51.058929
9002278,Kepler,CONFIRMED,1,5.71489692,2.3572,425.9,1.33,747.0,73.38,4926.0,0.662,13.725,283.21274,45.349861
9002278,Kepler,CONFIRMED,1,122.3858681,7.123,711.1,1.72,269.0,1.24,4926.0,0.662,13.725,283.21274,45.349861
9053112,Kepler,FALSE POSITIVE,0,1.274840187,14.833,229.2,66.76,2498.0,9187.9,5365.0,2.872,13.759,300.72702,45.305538
4914423,Kepler,CONFIRMED,1,179.609803,13.755,1273.0,5.47,389.0,5.41,5880.0,1.433,12.287,288.98456,40.064529
9162741,Kepler,FALSE POSITIVE,0,1.368617188,1.6235,126.9,1.84,2255.0,6108.26,6561.0,1.584,13.361,294.91202,45.566685
5893123,Kepler,FALSE POSITIVE,0,1.125963085,1.5034,146.0,1.41,1988.0,3689.22,6225.0,1.116,13.858,296.43567,41.134602
5941160,Kepler,CONFIRMED,1,8.59481851,3.254,336.5,1.75,854.0,125.48,5675.0,0.915,13.984,284.40991,41.237461
5941160,Kepler,CONFIRMED,1,10.22215697,1.1939,238.2,1.72,806.0,99.68,5675.0,0.915,13.984,284.40991,41.237461
5966154,Kepler,CONFIRMED,1,25.6721559,5.9629,387.1,2.68,683.0,51.47,6034.0,1.179,13.004,293.62604,41.27282
5966154,Kepler,CONFIRMED,1,151.8851881,12.091,360.6,2.47,378.0,4.81,6034.0,1.179,13.004,293.62604,41.27282
3749508,Kepler,FALSE POSITIVE,0,1.065731229,1.7499,3639.6,384.26,5118.0,161806.81,6244.0,10.105,13.151,292.1059,38.83622
9266431,Kepler,CONFIRMED,1,18.39629744,2.7838,680.2,2.47,582.0,27.09,5316.0,0.804,13.704,284.38617,45.719711
9300285,Kepler,FALSE POSITIVE,0,1.012672041,3.0512,1197.6,5.89,2337.0,7026.31,6663.0,1.338,13.788,298.45319,45.746101
9426071,Kepler,FALSE POSITIVE,0,28.714216138,6.0624,43702.0,42.19,794.0,93.74,6706.0,1.417,13.765,299.28305,45.964439
9458613,Kepler,CONFIRMED,1,21.77568158,7.9588,797.9,4.76,853.0,125.14,5900.0,1.694,13.988,289.07755,46.005219
9458613,Kepler,CONFIRMED,1,41.0283424,9.8052,541.4,3.92,691.0,53.8,5900.0,1.694,13.988,289.07755,46.005219
10729472,Kepler,FALSE POSITIVE,0,0.83442282,1.873,50.9,0.64,1854.0,2794.84,5838.0,0.897,15.271,291.16476,48.052429
5966660,Kepler,FALSE POSITIVE,0,1.906633332,3.0825,268.0,2.72,1847.0,2745.66,6736.0,1.243,13.429,293.7756,41.228489
6020753,Kepler,CONFIRMED,1,4.069425638,2.0396,549.1,1.53,802.0,97.72,4671.0,0.68,13.872,282.97342,41.32201
8456679,Kepler,CONFIRMED,1,4.06844957,2.8349,79.8,0.98,1170.0,442.08,5751.0,1.071,12.566,299.70474,44.435749
6020753,Kepler,CONFIRMED,1,16.28247625,2.9227,792.6,1.88,505.0,15.37,4671.0,0.68,13.872,282.97342,41.32201
6062088,Kepler,CONFIRMED,1,3.162692075,1.9529,503.7,2.61,1308.0,692.32,5821.0,1.085,13.989,297.09,41.388031
9458613,Kepler,CONFIRMED,1,31.7848157,8.8077,444.5,3.55,752.0,75.59,5900.0,1.694,13.988,289.07755,46.005219
9458613,Kepler,CONFIRMED,1,13.17555999,6.6677,280.0,2.82,1009.0,244.58,5900.0,1.694,13.988,289.07755,46.005219
9458613,Kepler,CONFIRMED,1,5.66815821,4.9064,119.7,1.85,1336.0,752.7,5900.0,1.694,13.988,289.07755,46.005219
9530945,Kepler,CONFIRMED,1,17.40665216,6.864,586.9,2.95,814.0,104.04,6086.0,1.216,13.998,293.72806,46.12915
4752451,Kepler,FALSE POSITIVE,0,6.41496453,3.9015,201.2,25.79,1153.0,417.97,6170.0,1.183,12.385,293.45428,39.803928
6062088,Kepler,CONFIRMED,1,5.370639542,2.1121,491.3,2.54,1096.0,341.68,5821.0,1.085,13.989,297.09,41.388031
6062088,Kepler,CONFIRMED,1,11.32977062,3.845,162.4,1.37,855.0,126.21,5821.0,1.085,13.989,297.09,41.388031
6125481,Kepler,CONFIRMED,1,23.20579353,4.3243,342.5,5.86,1002.0,238.21,5460.0,3.231,13.413,292.41721,41.41687
6267535,Kepler,CONFIRMED,1,6.07972016,7.1228,290.8,2.32,1111.0,360.77,5460.0,1.346,13.532,284.91943,41.617191
6347299,Kepler,CONFIRMED,1,14.40090414,4.1682,379.6,2.71,828.0,111.24,5815.0,1.198,13.909,285.3472,41.761921
9530945,Kepler,CONFIRMED,1,7.69363627,5.0324,295.1,2.12,1069.0,308.61,6086.0,1.216,13.998,293.72806,46.12915
9578686,Kepler,CONFIRMED,1,21.3851584,4.0819,663.9,2.17,574.0,25.63,5376.0,0.825,13.94,287.33279,46.20351
9590976,Kepler,CONFIRMED,1,5.37493289,3.9567,155.8,2.12,1413.0,942.35,6167.0,1.689,13.294,293.03775,46.277519
9590976,Kepler,CONFIRMED,1,8.58600968,3.3443,102.1,1.84,1208.0,503.98,6167.0,1.689,13.294,293.03775,46.277519
9590976,Kepler,CONFIRMED,1,3.88688862,3.683,58.3,1.29,1574.0,1448.04,6167.0,1.689,13.294,293.03775,46.277519
2441151,Kepler,FALSE POSITIVE,0,2.192009479,2.9453,1475.6,35.9,1446.0,1030.69,5499.0,1.125,14.687,290.93726,37.703972
3970233,Kepler,FALSE POSITIVE,0,8.254912972,6.8822,19242.0,11.86,793.0,93.46,5366.0,0.835,14.034,295.48187,39.017288
4832837,Kepler,CONFIRMED,1,2.628117322,1.8289,936.8,1.77,737.0,69.56,3939.0,0.557,14.915,290.92731,39.91415
5014753,Kepler,FALSE POSITIVE,0,3.170626881,2.7189,14610.0,14.37,1314.0,704.88,6068.0,1.034,14.333,292.87039,40.105331
6347299,Kepler,CONFIRMED,1,25.6613816,4.459,166.5,1.78,683.0,51.48,5815.0,1.198,13.909,285.3472,41.761921
6365156,Kepler,CONFIRMED,1,10.21418792,5.8201,303.8,2.29,957.0,198.34,5843.0,1.332,13.336,292.18689,41.727051
6425957,Kepler,CONFIRMED,1,2.755637216,1.8559,536.7,1.37,757.0,77.57,4121.0,0.553,13.506,285.28711,41.861172
